,Unnamed: 0,title,who,age,when,overview,link,category,recom_total,recom_embeddings,desc_embeddings
0,0,청소년 관장 모집,"중학생, 고등학생","14살, 15살, 16살, 17살, 18살, 19살",2023년 1월 30일 ~ 2월 17일,"영암군 청소년수련관 운영 및 의사결정 과정에 직접 참여, 청소년 의견수렴 및 반영",https://www.yeongam.go.kr/home/youth/act/act_05/yeongam.go,"여가활동, 문화,학업","중학생, 고등학생 / 14살, 15살, 16살, 17살, 18살, 19살 / 2023년 1월 30일 ~ 2월 17일 / 여가활동, 문화,학업","[ 1.83487330e-02  2.05238927e-02 -3.10377739e-02 -6.12433441e-02
 -2.29064077e-02  7.36440793e-02  1.23579772e-02 -1.11312149e-02
  1.63428057e-02 -1.34442188e-02  1.58216376e-02 -1.61782410e-02
 -8.71164128e-02  2.83777714e-02  3.67250890e-02  8.11143592e-03
 -5.14679309e-03  1.19007593e-02  9.58250090e-03  3.55900005e-02
  2.54901368e-02  1.93694339e-03  1.59682799e-02  3.21270563e-02
  1.10423388e-02  3.43094058e-02  1.51507873e-02 -3.11749838e-02
  4.96831257e-03 -3.98816681e-03 -4.99593951e-02  1.10843824e-02
 -2.50954479e-02  6.71940157e-03  3.15927789e-02 -5.07909339e-03
 -4.23962139e-02 -3.58867459e-02  5.70550049e-03 -2.82933954e-02
  4.28430177e-03 -5.82880946e-03  5.14451042e-03 -4.15164744e-03
 -1.64498463e-02  1.96445938e-02  6.25481224e-03 -1.51887946e-02
 -8.06980208e-03  4.78680022e-02 -2.37022657e-02  1.12056732e-05
 -2.47989446e-02  9.72889923e-03  7.03058066e-03  9.54202469e-03
  2.06854604e-02 -1.66069530e-02 -2.14992296e-02 -1.87375341e-02
 -2.00659707e-02 -5.25802709e-02 -3.72208580e-02  1.34145878e-02
  1.79956090e-02 -1.44146234e-02 -4.50688712e-02 -5.44251464e-02
  1.51000079e-02 -1.39676640e-02  4.44318261e-03  2.81026699e-02
  2.53842236e-03 -7.10083591e-03 -3.59605998e-02  1.29431821e-02
 -5.57118654e-03 -1.73456445e-02 -4.63045873e-02  7.67726591e-03
  1.76360197e-02 -2.37893071e-02  4.26889211e-03 -7.44331675e-03
 -2.37369002e-03  1.67751852e-02  6.64192298e-03 -1.03367977e-02
 -7.89931323e-03  9.21426807e-03 -2.79270974e-03  2.48767156e-03
 -6.41571283e-02  3.07257064e-02 -4.26661409e-02 -2.71261428e-02
  2.35886462e-02 -1.63880400e-02 -1.03224593e-03  1.70696154e-02
 -4.10038568e-02 -1.25441588e-02 -2.19002012e-02  5.57254963e-02
  9.52672865e-03  9.11535043e-03 -2.56527122e-02  1.21146347e-02
  4.33303416e-02 -5.65485144e-03 -1.95651483e-02  2.84940470e-02
  7.50782387e-03  3.15096565e-02 -5.08730598e-02  4.72011603e-02
  5.55684827e-02 -5.37553395e-04 -2.97888555e-02 -4.17893343e-02
 -2.84595285e-02  3.05134896e-02 -2.99969278e-02  2.65095849e-02
 -1.46729453e-02 -9.76454187e-03  3.89419533e-02 -6.04243425e-04
 -6.25742553e-03  7.51956552e-02  4.89638895e-02  2.00386420e-02
 -6.12310413e-03  9.72786732e-03 -8.26478750e-03 -5.73001290e-03
 -1.02043375e-02  4.02409472e-02 -9.21085069e-04  5.05324863e-02
 -2.94804126e-02  9.68713034e-03 -4.10169251e-02 -4.46965452e-03
 -9.28337779e-03  6.45269267e-03  7.04334723e-03  9.86134540e-03
 -1.00663984e-02 -1.54825067e-02  1.80985443e-02 -2.73884404e-02
  2.00728830e-02  5.81161445e-03 -8.96657072e-03 -1.50444908e-02
 -2.76064817e-02  1.03166671e-02  1.57840550e-02 -5.69239073e-02
 -2.44168565e-02  2.97403894e-05  4.27599885e-02  6.77000638e-03
  1.26709128e-02 -2.56223213e-02 -6.94875196e-02  2.24535074e-03
  3.84947797e-03 -1.42276604e-02 -1.96986669e-03 -5.97073697e-03
  3.43499444e-02 -2.78644171e-02 -1.47039827e-03  4.92892507e-03
 -1.31354248e-02  7.40411179e-03 -4.02803737e-04 -4.06148061e-02
  3.18045705e-03 -2.89780628e-02  3.48839015e-02 -5.18336855e-02
  3.79490778e-02  1.62813440e-02  2.85137794e-03  3.01662530e-03
  2.22399496e-02  1.96732525e-02 -8.59180372e-03 -2.38474132e-03
 -3.32910232e-02  5.30159287e-03 -7.66970974e-04 -1.64204389e-02
  4.39471528e-02  4.40998375e-02  3.68251558e-03 -2.08527092e-02
 -1.96158923e-02 -3.17381918e-02  4.68615256e-02 -9.24826693e-03
 -2.82988008e-02  2.16202475e-02  4.30460088e-02  1.08224563e-02
 -3.98201235e-02  1.06249684e-02 -7.69268163e-03 -3.03121489e-02
  5.40792989e-03 -9.20303818e-03 -2.88046207e-02  1.24812387e-02
 -1.62707586e-02 -3.97683606e-02 -3.84920603e-03 -2.51456238e-02
  2.25608367e-02  2.63500195e-02 -3.01043168e-02  6.75357133e-02
  2.30347067e-02  3.91046740e-02 -1.69139281e-02 -1.40681956e-03
  1.88450851e-02 -1.64532103e-02  3.47088240e-02 -2.86756027e-02
 -1.37025956e-02 -2.37597954e-02 -1.29561452e-02  3.71679068e-02
  1.42603209e-02 -2.77350303e-02  1.55380452e-02 -1.19005609e-02
 -2.03176662e-02 -2.49627959e-02 -2.50105578e-02  3.31293121e-02
 -8.37494247e-03  3.58664431e-02 -6.00485178e-03 -2.91752294e-02
 -1.33505585e-02 -2.12409850e-02 -7.91655295e-03 -2.44634729e-02
 -5.60988579e-03 -1.40316170e-02  9.22036916e-03  6.83181509e-02
 -1.20505225e-02 -1.80657543e-02 -9.40549280e-03 -1.94612693e-03
 -5.70148462e-03 -3.87116772e-04 -1.72156449e-02 -7.76506786e-04
 -5.80286316e-04  2.31004413e-02 -4.04191539e-02 -1.68913472e-02
 -5.06038638e-03  3.84944156e-02  4.08341140e-02  2.22138017e-02
 -3.14913951e-02  2.54677329e-02 -8.71937629e-03  4.08702791e-02
 -2.12435350e-02 -3.17849554e-02 -2.16549840e-02  3.74520160e-02
  3.80336791e-02 -2.73254290e-02 -1.64108798e-02  1.39078880e-02
  8.35060957e-04 -2.51653721e-03 -1.36428103e-02 -9.59452335e-03
  1.72191933e-02  9.64841805e-03  1.70747954e-02  3.76471803e-02
  8.52178037e-02  3.63737829e-02 -4.27902825e-02 -3.48721072e-02
 -2.94806692e-03 -1.48146460e-02  3.21058221e-02 -5.58464788e-02
 -2.19278783e-02  6.58700662e-03 -1.04016745e-02  1.56273004e-02
  3.13268080e-02  6.70442637e-03 -3.52139189e-03 -4.21306156e-02
  2.42154766e-03  2.46491842e-02  3.83637622e-02 -3.69698815e-02
 -1.42672313e-02  1.33316368e-02  3.25766876e-02 -1.90273672e-02
 -2.81941192e-03 -2.67090797e-02 -5.64264692e-02 -1.41713517e-02
  1.15394127e-03  3.67319621e-02 -1.62488502e-02 -1.32688379e-03
 -2.18127333e-02  1.16133187e-02 -1.35282949e-02  5.40832477e-03
 -3.68754566e-02 -9.85574350e-03 -5.73113374e-02 -6.30520331e-03
  2.69011278e-02 -3.26031223e-02  7.66084343e-03  8.10028240e-03
  1.12172291e-02  1.71469804e-02  1.60738155e-02  1.87178887e-02
 -1.57897845e-02  1.89341921e-02  2.03450234e-03  3.64109292e-03
  2.34905556e-02  1.82105100e-03 -2.28909496e-03 -1.75743457e-02
  2.06890982e-02  2.33760979e-02  6.68710796e-03 -1.79221164e-02
  3.90405543e-02 -1.02544203e-02  6.21087663e-02 -2.33966652e-02
 -1.36881750e-02  3.43589894e-02  3.62985805e-02 -1.93308983e-02
 -4.62555662e-02  1.41912485e-02  7.37354904e-03 -3.05725075e-02
 -3.08201555e-02  2.11579036e-02  3.67783830e-02  1.28653552e-02
  2.68744472e-02 -7.73767084e-02 -2.51533976e-03 -5.59840240e-02
  4.50235559e-03 -8.28796905e-03  8.75350684e-02 -1.41541995e-02
  1.50541291e-02 -3.32945399e-02  2.06569806e-02 -2.56761424e-02
  1.93185844e-02  4.28805575e-02  4.14947309e-02 -3.97470370e-02
  2.46196482e-02 -3.70419137e-02  5.01666144e-02  1.21687362e-02
  5.87133085e-03 -4.11617896e-03 -3.62230800e-02  3.53456400e-02
  2.63683684e-02 -1.71952508e-02  1.95946991e-02 -1.70299392e-02
 -8.22441280e-03  2.17272248e-02  8.97637289e-03 -2.91030090e-02
  3.15639302e-02 -2.47392468e-02 -4.27597985e-02  9.88533720e-03
 -4.08317782e-02 -3.54833156e-03  2.09571403e-02 -3.02391835e-02
  1.46736801e-02  5.72555640e-04  3.18678394e-02 -5.42424060e-03
 -2.81371810e-02  1.21841148e-01 -7.79207004e-03 -3.54794785e-02
 -3.02397297e-04 -2.44378150e-02 -2.42654514e-02 -2.85287909e-02
  1.86984409e-02 -1.46664279e-02 -4.22921479e-02 -2.40842067e-02
  3.41943353e-02  1.53183471e-03 -2.27491204e-02 -1.53401149e-02
 -1.23899141e-02 -3.64050791e-02  2.64164302e-02 -1.23924380e-02
 -6.97702868e-03 -2.85945437e-03 -8.45614225e-02  1.15535744e-02
  7.82927498e-03 -6.52679801e-03  5.67278825e-03  2.43695229e-02
 -3.19857225e-02 -3.48758176e-02  1.77000090e-02 -5.93033768e-02
  1.45307668e-02  8.77094548e-03 -3.32839750e-02  2.24561803e-03
 -1.33947004e-02  1.46071073e-02 -1.68015007e-02  2.20448170e-02
 -6.21799845e-03  2.36344505e-02  2.10289401e-03  2.23102141e-03
 -7.94312358e-03  1.96238910e-03 -6.02522353e-03  2.75993533e-03
  2.87240488e-03 -1.27480470e-03  2.52444595e-02 -1.72778945e-02
  5.81688248e-02  4.10979204e-02 -3.89481038e-02  9.97145893e-04
  1.83953736e-02 -3.55334394e-02 -2.45020967e-02  7.64176622e-03
  2.00821459e-02  4.00694497e-02  3.68005857e-02  1.72185116e-02
  8.95455666e-03  2.61252280e-02  1.90651976e-02  5.97025559e-04
 -7.15761958e-03  5.00702485e-03  6.41968623e-02 -3.51815261e-02
  3.25130373e-02 -1.93950720e-02 -1.21859023e-02 -1.86722931e-02
 -2.02709753e-02 -8.08849093e-03  2.33816803e-02  9.77064483e-03
 -7.00643193e-03 -6.27934188e-03 -1.10551491e-02 -7.95717165e-03
  2.69156974e-02 -5.11757508e-02  3.57624539e-03  1.90384910e-02
  1.62895434e-02 -1.87629834e-02 -2.32603196e-02 -3.49340495e-03
 -1.46166440e-02  7.15655880e-03  1.66196283e-02  2.51003150e-02
 -1.72603559e-02 -3.31349522e-02 -1.54928742e-02  1.59113556e-02]","[-1.32193614e-03  2.96054631e-02 -1.26081733e-02 -1.98269021e-02
  2.11446397e-02  3.58838774e-02 -2.07103044e-02 -2.57691601e-03
  4.47214488e-03  4.80602076e-03 -1.80727802e-05 -4.95921681e-03
 -5.45945093e-02  2.59799194e-02 -5.33197587e-03 -2.29982436e-02
 -9.16670077e-03  9.71757434e-03  3.43718985e-03 -1.14108361e-02
 -3.53637636e-02  1.12084514e-02  1.59353055e-02  3.91073711e-02
  1.01556340e-02  1.85029209e-02  2.13657357e-02 -4.14899923e-02
  1.19379368e-02 -2.77265608e-02 -3.42248566e-03  1.74599774e-02
 -2.08226610e-02 -1.82220656e-02  1.80175304e-02  5.44020487e-03
 -3.56010348e-02 -8.56758188e-03  1.15768742e-02 -4.06769104e-02
  2.67410409e-02 -3.06042321e-02  2.04891041e-02  6.34972006e-03
  6.39677048e-03  2.75563449e-02  2.07424513e-03 -1.21583196e-03
  2.01341081e-02  2.45206915e-02 -1.91664025e-02  1.55660454e-02
  1.38784265e-02 -1.37155550e-02 -2.53762398e-02 -2.16200706e-02
 -7.87881855e-03  3.83791402e-02 -2.14172956e-02 -2.01357957e-02
 -1.49945570e-02 -2.86274441e-02 -2.04931553e-02  1.77750494e-02
  5.51632559e-03  2.31533567e-03  1.05177099e-02 -4.44249576e-03
  1.04675340e-02  2.61383858e-02  8.06236360e-03 -6.96141599e-03
 -1.90402344e-02 -3.71600938e-04 -2.12117489e-02  1.06099909e-02
  2.02362239e-02 -5.96843835e-04 -1.65312979e-02  5.76899294e-03
 -1.85912289e-02 -5.65892830e-02 -5.77287525e-02 -6.24197023e-03
  7.26597803e-03  1.13340514e-03 -2.21752338e-02 -1.28900670e-02
 -4.74866070e-02  6.27915654e-03  1.99964759e-03 -6.45831134e-03
  3.43281403e-02 -1.34128146e-02 -3.35373357e-02  3.06350607e-02
  2.36422867e-02 -7.13402918e-03 -1.03085544e-02  7.66868843e-03
 -1.98275596e-02 -1.09190205e-02  4.72052163e-03  1.50931990e-02
 -1.39866481e-02  3.97104882e-02  1.23574035e-02 -2.26745079e-03
 -7.53822131e-03  2.76670465e-03 -1.21355131e-02  5.31333946e-02
 -1.09686852e-02  3.07795033e-03  1.35683985e-02  2.21725851e-02
  1.91833079e-02 -3.98673341e-02  4.62416373e-02  1.23645202e-03
  2.16224249e-02  2.21992694e-02 -1.35057252e-02 -1.64350960e-02
 -1.42941177e-02  3.53377149e-03  1.70217361e-02 -4.23817523e-02
 -2.79751909e-03  5.73120341e-02  4.63619642e-02  1.49346171e-02
  2.12463411e-03 -3.44477482e-02 -5.11388257e-02 -2.33598822e-03
 -9.96388588e-03  7.11872056e-02 -2.10619252e-02 -1.58736780e-02
  4.19580154e-02  5.33164255e-02 -1.60305481e-02  4.49366793e-02
 -1.92286931e-02  5.74603770e-03  5.47931949e-03 -2.69918162e-02
 -4.49254438e-02  1.64129678e-02 -9.50777251e-03 -3.23218666e-02
  2.70363223e-02 -3.03211007e-02  8.00891779e-03  5.69370911e-02
 -2.67655309e-02  1.20232310e-02  3.71732749e-02 -2.24841256e-02
 -1.55112324e-02 -1.61946975e-02  4.11362853e-03 -1.47133740e-02
  8.91662319e-04  5.49879670e-03  1.75277144e-02 -4.43853065e-02
  4.61423770e-03 -3.22598368e-02 -5.06537594e-02  5.91153800e-02
 -4.87821698e-02 -1.18722906e-02 -1.69432573e-02  3.10956109e-02
 -3.08654830e-02  2.64737923e-02 -3.74761634e-02  3.82705661e-03
  2.01025028e-02 -1.31247835e-02 -1.27141513e-02 -1.65825300e-02
 -1.06058149e-02  1.73458904e-02 -1.36023806e-02  1.87791400e-02
 -9.08421725e-03  4.35926457e-04  1.11675505e-02 -2.22107321e-02
  1.23989731e-02  2.04499904e-02 -3.23418528e-02 -2.75426283e-02
  2.20245365e-02 -8.91701970e-03 -1.77713763e-02 -4.05566348e-03
 -4.29875627e-02 -5.63374721e-02  2.27320045e-02 -2.71831080e-02
 -2.58890749e-03  1.25596253e-02  2.44098436e-02 -1.52514735e-02
 -2.20941119e-02  3.47319222e-03 -1.85310747e-02 -1.38790132e-02
  1.61629431e-02 -1.32381544e-02 -2.11937297e-02  1.26396986e-02
  3.71465832e-02  8.16663448e-03  8.76322109e-03 -2.31509022e-02
  2.39797053e-03 -1.39789768e-02 -2.73129828e-02 -2.15831189e-03
  3.76343424e-03 -1.39232166e-02 -3.00067198e-02 -2.69022286e-02
  4.31690030e-02 -7.50025269e-03 -1.96789242e-02 -1.99946575e-02
 -3.68259177e-02  2.38988455e-02 -1.15930410e-02  1.33021213e-02
  8.14844202e-03 -1.63657609e-02  2.89753755e-03  4.77102026e-02
 -2.12781830e-03 -3.33363600e-02  3.26735619e-03  1.47758303e-02
  2.18516421e-02  2.70381439e-02 -4.55063581e-02 -3.26288305e-03
 -1.01293540e-02  1.87903233e-02 -3.17129306e-02 -2.56662518e-02
  3.15276720e-02 -4.76444809e-04  1.17613534e-02 -1.60512552e-02
 -3.08630187e-02  3.33302654e-04  3.77994869e-03  1.95446983e-02
  2.74134241e-02  1.36004090e-02  5.96195739e-03 -3.01290303e-04
 -1.81407705e-02 -8.25042091e-03 -5.68998903e-02 -6.56458875e-03
  8.03656003e-04 -3.17754745e-02  5.01560466e-03  1.00488486e-02
 -1.69745069e-02 -1.64648201e-02 -1.17220161e-02  3.81684639e-02
 -3.99919041e-02 -2.83722486e-02 -3.86950970e-02  8.98002833e-03
 -2.95554325e-02  1.54083399e-02  1.31407529e-02  7.71991676e-03
  2.07792092e-02 -1.92576572e-02 -2.94550625e-03  8.59883893e-03
  1.86013989e-02  1.20466920e-02  1.08619407e-02  4.13094573e-02
  2.74141189e-02  1.84136108e-02  5.55298524e-03 -2.71245409e-02
 -1.82787105e-02 -2.22621057e-02 -1.79162193e-02  7.11628143e-03
 -1.38081666e-02  2.84146965e-02  1.32824089e-02 -3.06738298e-02
  1.60839241e-02 -1.24970088e-02  2.41754390e-02  1.14814914e-03
 -1.07225925e-02  1.40443314e-02  1.03919115e-02 -5.45631535e-03
 -1.31356772e-02  3.88042554e-02  2.14664228e-02 -1.34785976e-02
  6.30771229e-03 -3.38428132e-02 -2.23727655e-02  9.53309052e-03
 -1.83571018e-02 -1.05671948e-02  3.02801747e-02 -5.03674988e-03
  3.21667045e-02  2.36702152e-02 -2.01953831e-03 -1.94649398e-02
 -2.86414400e-02 -1.04603916e-02 -1.08794356e-03 -3.96324834e-03
 -9.73263104e-03 -3.19336285e-03 -2.54436657e-02 -5.93129313e-03
  5.48215909e-03  1.72867533e-02  4.63282660e-04 -4.43465896e-02
  3.75626702e-03 -5.82008483e-03 -1.43857924e-02 -2.24665757e-02
  1.02073876e-02  4.64213416e-02 -2.68923678e-02 -2.87877079e-02
  7.69357104e-03  5.14483498e-03  4.87048775e-02  4.32227971e-03
 -1.65775027e-02  4.09041084e-02  9.78146307e-03 -3.84022179e-03
 -6.14852505e-03  7.19078630e-03 -2.29819911e-04  2.16527525e-02
 -2.68237572e-02 -1.36226043e-02 -3.18464264e-02  6.13487232e-03
  5.24982810e-03  1.05777262e-02  6.83254823e-02  8.87903105e-03
  7.59982318e-03 -7.02376142e-02  3.36392373e-02  1.57186352e-02
 -3.10349017e-02 -1.81945339e-02  2.36421321e-02  5.44256857e-03
 -9.63056553e-03  2.32541636e-02 -3.58090438e-02  4.21889462e-02
  2.80881627e-03  2.36950293e-02  1.67585947e-02  4.61170636e-03
  2.49894485e-02 -1.52597893e-02  5.11026196e-03  3.04527464e-03
  2.58312114e-02 -1.57918334e-02  1.49319880e-03  7.04490626e-03
  2.40494963e-04  8.92167911e-03  3.82893695e-03  2.59524514e-03
 -2.26139184e-03 -3.29990759e-02 -8.85303691e-03 -2.81166416e-02
  3.59830417e-04 -4.96657239e-03 -6.90953899e-03 -5.10269869e-03
  3.39539461e-02  2.60194764e-02  1.38828969e-02 -7.56958453e-03
 -6.02998165e-03  5.13378473e-04  2.86280904e-02 -1.53246038e-02
 -3.06257885e-02  8.18422288e-02  2.58643590e-02  9.70287656e-04
  5.05805435e-03 -1.25062102e-02 -7.63103878e-03  7.00726989e-04
 -1.45095130e-02 -5.04140137e-03 -1.03367306e-02 -3.36609222e-02
 -1.34554077e-02 -6.41651964e-03  1.12603391e-02 -2.74518784e-03
 -2.35236958e-02 -1.09781027e-02  9.45170596e-03  1.54410703e-02
  1.43908588e-02  1.67147554e-02 -1.74062476e-02  1.38950543e-02
  7.39158317e-03  1.37948170e-02  4.55177464e-02  1.03449041e-03
 -3.33340764e-02  1.95916574e-02  9.64052323e-03  1.32857496e-02
  3.60430479e-02  2.00620815e-02 -9.53896530e-03  1.37560461e-02
 -3.59449126e-02 -2.90447213e-02 -2.54612067e-03  3.36119160e-02
 -6.35178341e-03 -9.69591271e-03 -1.71107408e-02  1.42879225e-02
  4.79476759e-03  7.38480315e-03  3.64232138e-02 -1.12977996e-02
  2.11340729e-02  3.01976912e-02  7.14504765e-03 -9.53731220e-03
  7.76524795e-03 -1.45592233e-02  6.43884204e-03  8.64508282e-03
  1.29628675e-02 -3.66558656e-02 -4.91733057e-03 -4.49885577e-02
  4.99319704e-03  2.78361663e-02  1.75177306e-02  3.02900188e-02
 -1.46802925e-02 -1.47424964e-02  1.25599671e-02 -1.53128896e-02
  3.61775160e-02  9.46729258e-03  4.65408936e-02 -2.39878297e-02
  1.65178832e-02 -1.61317643e-02  1.40113374e-02  2.15433352e-03
  2.64832806e-02  3.87238488e-02 -2.53153965e-02 -4.50213253e-03
  3.07471436e-02  6.64096279e-03  6.61994563e-03 -1.08024841e-02
 -1.06006414e-02 -2.87768450e-02  1.32093625e-02 -4.18528132e-02
  9.80298128e-03 -4.45536774e-04 -5.42598718e-04 -2.36265976e-02
  5.40937437e-03  2.26168912e-02 -1.91035215e-02 -1.73766743e-02
  2.75165271e-02 -1.32355355e-02  4.40226030e-03  8.56319210e-04]"
